1667340705.696125,10.10.1.100:38914,10,21,23,23
1667340705.721980,10.10.1.100:38912,0,21,21,21
1667340705.722197,10.10.1.100:38910,0,27,26,26
1667340705.722401,10.10.1.100:38914,10,21,23,23
1667340705.748594,10.10.1.100:38912,0,21,21,21
1667340705.748812,10.10.1.100:38910,0,27,26,26
1667340705.749045,10.10.1.100:38914,10,21,23,23
1667340705.775064,10.10.1.100:38912,0,21,21,21
1667340705.775282,10.10.1.100:38910,0,27,26,26
1667340705.775497,10.10.1.100:38914,10,21,23,23
1667340705.801477,10.10.1.100:38912,0,21,21,21
1667340705.801727,10.10.1.100:38910,0,27,26,26
1667340705.801923,10.10.1.100:38914,10,21,23,23
1667340705.827952,10.10.1.100:38912,0,21,21,21
1667340705.828168,10.10.1.100:38910,0,27,26,26
1667340705.828382,10.10.1.100:38914,10,21,23,23
1667340705.854484,10.10.1.100:38912,0,21,21,21
1667340705.854757,10.10.1.100:38910,0,27,26,26
1667340705.854979,10.10.1.100:38914,9,21,23,23
1667340705.880885,10.10.1.100:38912,0,21,21,21
1667340705.881119,10.10.1.100:38910,0,27,26,26
1667340705.881346,10.10.1.100:38914,7,21,23,23
1667340705.908375,10.10.1.100:38912,0,21,21,21
1667340705.908614,10.10.1.100:38910,0,27,26,26
1667340705.908831,10.10.1.100:38914,5,21,23,23
1667340705.934918,10.10.1.100:38912,0,21,21,21
1667340705.935151,10.10.1.100:38910,0,27,26,26
1667340705.935363,10.10.1.100:38914,3,21,23,23
1667340705.961640,10.10.1.100:38912,0,21,21,21
1667340705.961869,10.10.1.100:38910,0,27,26,26
1667340705.962089,10.10.1.100:38914,0,21,23,23
1667340705.988186,10.10.1.100:38912,0,21,21,21
1667340705.988403,10.10.1.100:38910,0,27,26,26
1667340705.988617,10.10.1.100:38914,0,21,23,23
1667340706.014521,10.10.1.100:38912,0,21,21,21
1667340706.014758,10.10.1.100:38910,0,27,26,26
1667340706.015000,10.10.1.100:38914,1,22,22,11
1667340706.041477,10.10.1.100:38912,0,21,21,21
1667340706.041714,10.10.1.100:38910,0,27,26,26
1667340706.041928,10.10.1.100:38914,1,22,21,11
1667340706.068227,10.10.1.100:38912,0,21,21,21
1667340706.068442,10.10.1.100:38910,0,27,26,26
1667340706.068656,10.10.1.100:38914,1,22,20,11
1667340706.094839,10.10.1.100:38912,0,21,21,21
1667340706.095056,10.10.1.100:38910,0,27,26,26
1667340706.095275,10.10.1.100:38914,1,22,19,11
1667340706.121419,10.10.1.100:38912,0,21,21,21
1667340706.121650,10.10.1.100:38910,0,27,26,26
1667340706.121863,10.10.1.100:38914,1,22,19,11
1667340706.147967,10.10.1.100:38912,0,21,21,21
1667340706.148228,10.10.1.100:38910,0,27,26,26
1667340706.148453,10.10.1.100:38914,1,22,19,11
1667340706.174610,10.10.1.100:38912,0,21,21,21
1667340706.174817,10.10.1.100:38910,0,27,26,26
1667340706.175020,10.10.1.100:38914,1,22,19,11
1667340706.201096,10.10.1.100:38912,0,21,21,21
1667340706.201342,10.10.1.100:38910,0,27,26,26
1667340706.201576,10.10.1.100:38914,1,22,19,11
1667340706.227678,10.10.1.100:38912,0,21,21,21
1667340706.227886,10.10.1.100:38910,0,27,26,26
1667340706.228100,10.10.1.100:38914,1,22,18,11
1667340706.254153,10.10.1.100:38912,0,21,21,21
1667340706.254372,10.10.1.100:38910,0,27,26,26
1667340706.254588,10.10.1.100:38914,1,22,18,11
1667340706.280723,10.10.1.100:38912,0,21,21,21
1667340706.280944,10.10.1.100:38910,0,27,26,26
1667340706.281156,10.10.1.100:38914,1,22,18,11
1667340706.307396,10.10.1.100:38912,0,21,21,21
1667340706.307652,10.10.1.100:38910,0,27,26,26
1667340706.307866,10.10.1.100:38914,1,22,18,11
1667340706.334129,10.10.1.100:38912,0,21,21,21
1667340706.334349,10.10.1.100:38910,0,27,26,26
1667340706.334567,10.10.1.100:38914,1,22,18,11
1667340706.360684,10.10.1.100:38912,0,21,21,21
1667340706.360899,10.10.1.100:38910,0,27,27,26
1667340706.361131,10.10.1.100:38914,1,22,18,11
1667340706.387123,10.10.1.100:38912,0,21,21,21
1667340706.387363,10.10.1.100:38910,0,27,27,26
1667340706.387576,10.10.1.100:38914,1,22,18,11
1667340706.414139,10.10.1.100:38912,0,21,21,21
1667340706.414366,10.10.1.100:38910,0,27,27,26
1667340706.414606,10.10.1.100:38914,1,22,18,11
1667340706.440923,10.10.1.100:38912,0,21,21,21
1667340706.441137,10.10.1.100:38910,0,27,27,26
1667340706.441349,10.10.1.100:38914,1,22,18,11
1667340706.467434,10.10.1.100:38912,0,21,21,21
1667340706.467652,10.10.1.100:38910,0,27,27,26
1667340706.467930,10.10.1.100:38914,1,22,18,11
1667340706.493925,10.10.1.100:38912,0,21,21,21
1667340706.494148,10.10.1.100:38910,0,27,27,26
1667340706.494380,10.10.1.100:38914,1,22,18,11
1667340706.520378,10.10.1.100:38912,0,21,21,21
1667340706.520596,10.10.1.100:38910,0,27,27,26
1667340706.520860,10.10.1.100:38914,1,22,18,11
1667340706.547015,10.10.1.100:38912,0,21,22,21
1667340706.547259,10.10.1.100:38910,0,27,27,26
1667340706.547490,10.10.1.100:38914,1,22,18,11
1667340706.573655,10.10.1.100:38912,0,21,22,21
1667340706.573902,10.10.1.100:38910,0,27,27,26
1667340706.574118,10.10.1.100:38914,1,22,18,11
1667340706.600217,10.10.1.100:38912,0,21,22,21
1667340706.600432,10.10.1.100:38910,0,27,27,26
1667340706.600644,10.10.1.100:38914,1,22,18,11
1667340706.626791,10.10.1.100:38912,0,21,22,21
1667340706.627019,10.10.1.100:38910,0,27,27,26
1667340706.627230,10.10.1.100:38914,1,22,18,11
1667340706.653099,10.10.1.100:38912,0,21,22,21
1667340706.653340,10.10.1.100:38910,0,27,27,26
1667340706.653566,10.10.1.100:38914,1,22,18,11
1667340706.679880,10.10.1.100:38912,0,21,22,21
1667340706.680116,10.10.1.100:38910,0,27,27,26
1667340706.680324,10.10.1.100:38914,1,22,18,11
1667340706.706515,10.10.1.100:38912,0,21,22,21
1667340706.706740,10.10.1.100:38910,0,27,27,26
1667340706.706956,10.10.1.100:38914,1,22,17,11
1667340706.733031,10.10.1.100:38912,0,21,22,21
1667340706.733242,10.10.1.100:38910,0,27,27,26
1667340706.733487,10.10.1.100:38914,1,22,16,11
1667340706.759595,10.10.1.100:38912,0,21,22,21
1667340706.759829,10.10.1.100:38910,0,27,27,26
1667340706.760026,10.10.1.100:38914,1,22,15,11
1667340706.786230,10.10.1.100:38912,0,21,22,21
1667340706.786445,10.10.1.100:38910,0,27,27,26
1667340706.786656,10.10.1.100:38914,1,22,13,11
1667340706.812729,10.10.1.100:38912,0,21,22,21
1667340706.812943,10.10.1.100:38910,0,27,27,26
1667340706.813147,10.10.1.100:38914,1,22,12,11
1667340706.839267,10.10.1.100:38912,0,21,22,21
1667340706.839489,10.10.1.100:38910,0,27,27,26
1667340706.839698,10.10.1.100:38914,1,22,11,11
1667340706.865783,10.10.1.100:38912,0,21,22,21
1667340706.866000,10.10.1.100:38910,0,27,27,26
1667340706.866224,10.10.1.100:38914,0,22,11,11
1667340706.892495,10.10.1.100:38912,0,21,22,21
1667340706.892711,10.10.1.100:38910,0,27,27,26
1667340706.892926,10.10.1.100:38914,0,22,11,11
1667340706.919728,10.10.1.100:38912,0,21,22,21
1667340706.919945,10.10.1.100:38910,0,27,27,26
1667340706.920157,10.10.1.100:38914,0,22,11,11
1667340706.946781,10.10.1.100:38912,0,21,22,21
1667340706.947004,10.10.1.100:38910,0,27,27,26
1667340706.947215,10.10.1.100:38914,0,22,11,11
1667340706.973649,10.10.1.100:38912,0,21,22,21
1667340706.973911,10.10.1.100:38910,0,27,27,26
1667340706.974123,10.10.1.100:38914,0,22,11,11
1667340707.000355,10.10.1.100:38912,0,21,22,21
1667340707.000570,10.10.1.100:38910,0,27,27,26
1667340707.000791,10.10.1.100:38914,0,22,11,11
1667340707.027161,10.10.1.100:38912,0,21,22,21
1667340707.027380,10.10.1.100:38910,0,27,27,26
1667340707.027595,10.10.1.100:38914,0,22,11,11
1667340707.053923,10.10.1.100:38912,0,21,22,21
1667340707.054140,10.10.1.100:38910,0,27,27,26
1667340707.054358,10.10.1.100:38914,0,22,11,11
1667340707.080374,10.10.1.100:38912,0,21,22,21
1667340707.080604,10.10.1.100:38910,0,27,27,26
1667340707.080822,10.10.1.100:38914,0,22,11,11
1667340707.106872,10.10.1.100:38912,0,21,22,21
1667340707.107132,10.10.1.100:38910,0,27,27,26
1667340707.107356,10.10.1.100:38914,0,22,11,11
1667340707.133496,10.10.1.100:38912,0,21,22,21
1667340707.133727,10.10.1.100:38910,0,27,27,26
1667340707.133973,10.10.1.100:38914,0,22,11,11
1667340707.160138,10.10.1.100:38912,0,21,22,21
1667340707.160355,10.10.1.100:38910,0,27,28,26
1667340707.160560,10.10.1.100:38914,0,22,11,11
1667340707.186492,10.10.1.100:38912,0,21,22,21
1667340707.186725,10.10.1.100:38910,0,27,28,26
1667340707.186952,10.10.1.100:38914,0,22,11,11
1667340707.212947,10.10.1.100:38912,0,21,22,21
1667340707.213175,10.10.1.100:38910,0,27,28,26
1667340707.213410,10.10.1.100:38914,0,22,11,11
1667340707.239736,10.10.1.100:38912,0,21,22,21
1667340707.239951,10.10.1.100:38910,0,27,28,26
1667340707.240183,10.10.1.100:38914,0,22,11,11
1667340707.266520,10.10.1.100:38912,0,21,22,21
1667340707.266736,10.10.1.100:38910,0,27,28,26
1667340707.266952,10.10.1.100:38914,0,22,11,11
1667340707.292724,10.10.1.100:38912,0,21,22,21
1667340707.292930,10.10.1.100:38910,0,27,28,26
1667340707.293178,10.10.1.100:38914,0,22,11,11
1667340707.319321,10.10.1.100:38912,0,21,22,21
1667340707.319575,10.10.1.100:38910,0,27,28,26
1667340707.319791,10.10.1.100:38914,0,22,11,11
1667340707.345905,10.10.1.100:38912,0,21,22,21
1667340707.346121,10.10.1.100:38910,0,27,28,26
1667340707.346354,10.10.1.100:38914,0,22,11,11
1667340707.372549,10.10.1.100:38912,0,21,23,21
1667340707.372767,10.10.1.100:38910,0,27,28,26
1667340707.372982,10.10.1.100:38914,0,22,11,11
1667340707.399709,10.10.1.100:38912,0,21,23,21
