1667345293.363594,10.10.1.100:38960,0,70,69,69
1667345293.389535,10.10.1.100:38960,0,70,69,69
1667345293.415735,10.10.1.100:38960,0,70,69,69
1667345293.441499,10.10.1.100:38960,0,70,69,69
1667345293.467643,10.10.1.100:38960,0,70,69,69
1667345293.493538,10.10.1.100:38960,0,70,69,69
1667345293.519464,10.10.1.100:38960,0,70,69,69
1667345293.545293,10.10.1.100:38960,0,70,69,69
1667345293.571291,10.10.1.100:38960,0,70,69,69
1667345293.598186,10.10.1.100:38960,0,70,69,69
1667345293.624021,10.10.1.100:38960,0,70,69,69
1667345293.650339,10.10.1.100:38960,0,70,69,69
1667345293.676527,10.10.1.100:38960,0,70,70,69
1667345293.702516,10.10.1.100:38960,0,70,70,69
1667345293.728398,10.10.1.100:38960,0,70,70,69
1667345293.754261,10.10.1.100:38960,0,70,70,69
1667345293.780130,10.10.1.100:38960,0,70,70,69
1667345293.806223,10.10.1.100:38960,0,70,70,69
1667345293.832083,10.10.1.100:38960,0,70,70,69
1667345293.857912,10.10.1.100:38960,0,70,70,69
1667345293.883841,10.10.1.100:38960,0,70,70,69
1667345293.909627,10.10.1.100:38960,0,70,70,69
1667345293.935658,10.10.1.100:38960,0,70,70,69
1667345293.961608,10.10.1.100:38960,0,70,70,69
1667345293.987560,10.10.1.100:38960,0,70,70,69
1667345294.013367,10.10.1.100:38960,0,70,70,69
1667345294.039279,10.10.1.100:38960,0,70,70,69
1667345294.065197,10.10.1.100:38960,0,70,70,69
1667345294.091946,10.10.1.100:38960,0,70,70,69
1667345294.117727,10.10.1.100:38960,0,70,70,69
1667345294.143463,10.10.1.100:38960,0,70,70,69
1667345294.169218,10.10.1.100:38960,0,70,70,69
1667345294.194798,10.10.1.100:38960,0,70,70,69
1667345294.220759,10.10.1.100:38960,0,70,70,69
1667345294.246456,10.10.1.100:38960,0,70,70,69
1667345294.272254,10.10.1.100:38960,0,70,70,69
1667345294.297922,10.10.1.100:38960,0,70,70,69
1667345294.323763,10.10.1.100:38960,0,70,70,69
1667345294.349614,10.10.1.100:38960,0,70,70,69
1667345294.375346,10.10.1.100:38960,0,70,70,69
1667345294.401174,10.10.1.100:38960,0,70,70,69
1667345294.427194,10.10.1.100:38960,0,70,70,69
1667345294.453340,10.10.1.100:38960,0,70,70,69
1667345294.479173,10.10.1.100:38960,0,70,70,69
1667345294.504978,10.10.1.100:38960,0,70,70,69
1667345294.530861,10.10.1.100:38960,1,71,68,35
1667345294.556976,10.10.1.100:38960,1,71,67,35
1667345294.583678,10.10.1.100:38960,1,71,66,35
1667345294.609855,10.10.1.100:38960,1,71,65,35
1667345294.637446,10.10.1.100:38960,1,71,64,35
1667345294.663923,10.10.1.100:38960,1,71,63,35
1667345294.689873,10.10.1.100:38960,1,71,62,35
1667345294.715616,10.10.1.100:38960,1,71,60,35
1667345294.741471,10.10.1.100:38960,1,71,59,35
1667345294.767509,10.10.1.100:38960,1,71,58,35
1667345294.793414,10.10.1.100:38960,1,71,57,35
1667345294.819214,10.10.1.100:38960,1,71,56,35
1667345294.845078,10.10.1.100:38960,1,71,55,35
1667345294.870985,10.10.1.100:38960,1,71,54,35
1667345294.896841,10.10.1.100:38960,1,71,53,35
1667345294.922632,10.10.1.100:38960,1,71,52,35
1667345294.948555,10.10.1.100:38960,1,71,51,35
1667345294.974353,10.10.1.100:38960,1,71,50,35
1667345295.000524,10.10.1.100:38960,1,71,49,35
1667345295.026309,10.10.1.100:38960,1,71,48,35
1667345295.058268,10.10.1.100:38960,1,71,46,35
1667345295.085386,10.10.1.100:38960,1,71,45,35
1667345295.111185,10.10.1.100:38960,1,71,44,35
1667345295.137200,10.10.1.100:38960,1,71,43,35
1667345295.163064,10.10.1.100:38960,1,71,42,35
1667345295.188998,10.10.1.100:38960,1,71,41,35
1667345295.214900,10.10.1.100:38960,1,71,40,35
1667345295.240943,10.10.1.100:38960,1,71,39,35
1667345295.267077,10.10.1.100:38960,1,71,38,35
1667345295.293559,10.10.1.100:38960,1,71,37,35
1667345295.319854,10.10.1.100:38960,1,71,35,35
1667345295.345943,10.10.1.100:38960,0,71,35,35
1667345295.372156,10.10.1.100:38960,0,71,35,35
1667345295.398557,10.10.1.100:38960,0,71,35,35
1667345295.424660,10.10.1.100:38960,0,71,35,35
1667345295.450497,10.10.1.100:38960,0,71,35,35
1667345295.476254,10.10.1.100:38960,0,71,35,35
1667345295.501940,10.10.1.100:38960,0,71,35,35
1667345295.527690,10.10.1.100:38960,0,71,35,35
1667345295.553280,10.10.1.100:38960,0,71,35,35
1667345295.579862,10.10.1.100:38960,0,71,35,35
1667345295.605691,10.10.1.100:38960,0,71,35,35
1667345295.631396,10.10.1.100:38960,0,71,35,35
1667345295.657599,10.10.1.100:38960,0,71,35,35
1667345295.683247,10.10.1.100:38960,0,71,35,35
1667345295.708906,10.10.1.100:38960,0,71,35,35
1667345295.734707,10.10.1.100:38960,0,71,35,35
1667345295.760480,10.10.1.100:38960,0,71,35,35
1667345295.786231,10.10.1.100:38960,0,71,36,35
1667345295.811881,10.10.1.100:38960,0,71,36,35
1667345295.837783,10.10.1.100:38960,0,71,36,35
1667345295.863581,10.10.1.100:38960,0,71,36,35
1667345295.889456,10.10.1.100:38960,0,71,36,35
1667345295.915148,10.10.1.100:38960,0,71,36,35
1667345295.940950,10.10.1.100:38960,0,71,36,35
1667345295.966665,10.10.1.100:38960,0,71,36,35
1667345295.992440,10.10.1.100:38960,0,71,36,35
1667345296.018312,10.10.1.100:38960,0,71,36,35
1667345296.044152,10.10.1.100:38960,0,71,36,35
1667345296.069943,10.10.1.100:38960,0,71,36,35
1667345296.096456,10.10.1.100:38960,0,71,36,35
1667345296.122431,10.10.1.100:38960,0,71,36,35
1667345296.148173,10.10.1.100:38960,0,71,36,35
1667345296.174208,10.10.1.100:38960,0,71,36,35
1667345296.200062,10.10.1.100:38960,0,71,36,35
1667345296.225939,10.10.1.100:38960,0,71,37,35
1667345296.251679,10.10.1.100:38960,0,71,37,35
1667345296.277450,10.10.1.100:38960,0,71,37,35
1667345296.303188,10.10.1.100:38960,0,71,37,35
1667345296.328956,10.10.1.100:38960,0,71,37,35
1667345296.354855,10.10.1.100:38960,0,71,37,35
1667345296.380623,10.10.1.100:38960,0,71,37,35
1667345296.406312,10.10.1.100:38960,0,71,37,35
1667345296.432001,10.10.1.100:38960,0,71,37,35
1667345296.457804,10.10.1.100:38960,0,71,37,35
1667345296.483437,10.10.1.100:38960,0,71,37,35
1667345296.509271,10.10.1.100:38960,0,71,37,35
1667345296.535264,10.10.1.100:38960,0,71,37,35
1667345296.560940,10.10.1.100:38960,0,71,37,35
1667345296.587460,10.10.1.100:38960,0,71,37,35
1667345296.613246,10.10.1.100:38960,0,71,37,35
1667345296.639379,10.10.1.100:38960,0,71,37,35
1667345296.665438,10.10.1.100:38960,0,71,38,35
1667345296.691337,10.10.1.100:38960,0,71,38,35
1667345296.717065,10.10.1.100:38960,0,71,38,35
1667345296.742690,10.10.1.100:38960,0,71,38,35
1667345296.768329,10.10.1.100:38960,0,71,38,35
1667345296.794078,10.10.1.100:38960,0,71,38,35
1667345296.819755,10.10.1.100:38960,0,71,38,35
1667345296.845443,10.10.1.100:38960,0,71,38,35
1667345296.871258,10.10.1.100:38960,0,71,38,35
1667345296.896954,10.10.1.100:38960,0,71,38,35
1667345296.922659,10.10.1.100:38960,0,71,38,35
1667345296.948504,10.10.1.100:38960,0,71,38,35
1667345296.974331,10.10.1.100:38960,0,71,38,35
1667345296.999913,10.10.1.100:38960,0,71,38,35
1667345297.025938,10.10.1.100:38960,0,71,38,35
1667345297.052018,10.10.1.100:38960,0,71,38,35
1667345297.078643,10.10.1.100:38960,0,71,38,35
1667345297.104564,10.10.1.100:38960,0,71,39,35
1667345297.130336,10.10.1.100:38960,0,71,39,35
1667345297.156044,10.10.1.100:38960,0,71,39,35
1667345297.181749,10.10.1.100:38960,0,71,39,35
1667345297.207538,10.10.1.100:38960,0,71,39,35
1667345297.233146,10.10.1.100:38960,0,71,39,35
1667345297.258862,10.10.1.100:38960,0,71,39,35
1667345297.284664,10.10.1.100:38960,0,71,39,35
1667345297.310457,10.10.1.100:38960,0,71,39,35
1667345297.336258,10.10.1.100:38960,0,71,39,35
1667345297.362127,10.10.1.100:38960,0,71,39,35
1667345297.387816,10.10.1.100:38960,0,71,39,35
1667345297.413547,10.10.1.100:38960,0,71,39,35
1667345297.439193,10.10.1.100:38960,0,71,39,35
1667345297.465708,10.10.1.100:38960,0,71,39,35
1667345297.491825,10.10.1.100:38960,0,71,39,35
1667345297.517986,10.10.1.100:38960,0,71,39,35
1667345297.543919,10.10.1.100:38960,0,71,39,35
1667345297.570007,10.10.1.100:38960,0,71,39,35
1667345297.596765,10.10.1.100:38960,0,71,40,35
1667345297.622626,10.10.1.100:38960,0,71,40,35
1667345297.648637,10.10.1.100:38960,0,71,40,35
1667345297.674147,10.10.1.100:38960,0,71,40,35
1667345297.699870,10.10.1.100:38960,0,71,40,35
1667345297.725610,10.10.1.100:38960,0,71,40,35
1667345297.751243,10.10.1.100:38960,0,71,40,35
1667345297.776982,10.10.1.100:38960,0,71,40,35
1667345297.802766,10.10.1.100:38960,0,71,40,35
1667345297.828670,10.10.1.100:38960,0,71,40,35
1667345297.854418,10.10.1.100:38960,0,71,40,35
1667345297.880136,10.10.1.100:38960,0,71,40,35
1667345297.905931,10.10.1.100:38960,0,71,40,35
1667345297.931818,10.10.1.100:38960,0,71,40,35
1667345297.957622,10.10.1.100:38960,0,71,40,35
1667345297.983235,10.10.1.100:38960,0,71,40,35
1667345298.009041,10.10.1.100:38960,0,71,40,35
1667345298.034831,10.10.1.100:38960,0,71,40,35
1667345298.060569,10.10.1.100:38960,0,71,40,35
1667345298.087479,10.10.1.100:38960,0,71,41,35
1667345298.113276,10.10.1.100:38960,0,71,41,35
1667345298.139228,10.10.1.100:38960,0,71,41,35
1667345298.165065,10.10.1.100:38960,0,71,41,35
1667345298.190968,10.10.1.100:38960,0,71,41,35
1667345298.216801,10.10.1.100:38960,0,71,41,35
1667345298.242633,10.10.1.100:38960,0,71,41,35
1667345298.268196,10.10.1.100:38960,0,71,41,35
1667345298.294075,10.10.1.100:38960,0,71,41,35
1667345298.319969,10.10.1.100:38960,0,71,41,35
1667345298.345699,10.10.1.100:38960,0,71,41,35
1667345298.371296,10.10.1.100:38960,0,71,41,35
1667345298.397095,10.10.1.100:38960,0,71,41,35
1667345298.423074,10.10.1.100:38960,0,71,41,35
1667345298.448905,10.10.1.100:38960,0,71,41,35
1667345298.474816,10.10.1.100:38960,0,71,41,35
1667345298.500741,10.10.1.100:38960,0,71,41,35
1667345298.526666,10.10.1.100:38960,0,71,41,35
1667345298.552671,10.10.1.100:38960,0,71,41,35
1667345298.579260,10.10.1.100:38960,0,71,42,35
1667345298.605286,10.10.1.100:38960,0,71,42,35
1667345298.631087,10.10.1.100:38960,0,71,42,35
1667345298.657317,10.10.1.100:38960,0,71,42,35
1667345298.683455,10.10.1.100:38960,0,71,42,35
1667345298.709314,10.10.1.100:38960,0,71,42,35
1667345298.735035,10.10.1.100:38960,0,71,42,35
1667345298.760790,10.10.1.100:38960,0,71,42,35
1667345298.786607,10.10.1.100:38960,0,71,42,35
1667345298.812344,10.10.1.100:38960,0,71,42,35
1667345298.838158,10.10.1.100:38960,0,71,42,35
1667345298.864020,10.10.1.100:38960,0,71,42,35
1667345298.889798,10.10.1.100:38960,0,71,42,35
1667345298.915529,10.10.1.100:38960,0,71,42,35
1667345298.941239,10.10.1.100:38960,0,71,42,35
1667345298.966904,10.10.1.100:38960,0,71,42,35
1667345298.992749,10.10.1.100:38960,0,71,42,35
1667345299.018480,10.10.1.100:38960,0,71,42,35
1667345299.044130,10.10.1.100:38960,0,71,42,35
1667345299.069902,10.10.1.100:38960,0,71,43,35
1667345299.096824,10.10.1.100:38960,0,71,43,35
1667345299.122604,10.10.1.100:38960,0,71,43,35
1667345299.148352,10.10.1.100:38960,0,71,43,35
1667345299.173994,10.10.1.100:38960,0,71,43,35
1667345299.199525,10.10.1.100:38960,0,71,43,35
1667345299.225298,10.10.1.100:38960,0,71,43,35
1667345299.251042,10.10.1.100:38960,0,71,43,35
1667345299.276822,10.10.1.100:38960,0,71,43,35
1667345299.302582,10.10.1.100:38960,0,71,43,35
1667345299.328293,10.10.1.100:38960,0,71,43,35
1667345299.354063,10.10.1.100:38960,0,71,43,35
1667345299.380119,10.10.1.100:38960,0,71,43,35
1667345299.405924,10.10.1.100:38960,0,71,43,35
1667345299.431860,10.10.1.100:38960,0,71,43,35
1667345299.457906,10.10.1.100:38960,0,71,43,35
1667345299.483966,10.10.1.100:38960,0,71,43,35
1667345299.509943,10.10.1.100:38960,0,71,43,35
1667345299.535866,10.10.1.100:38960,0,71,43,35
1667345299.561860,10.10.1.100:38960,0,71,43,35
1667345299.588823,10.10.1.100:38960,0,71,43,35
1667345299.614698,10.10.1.100:38960,0,71,44,35
1667345299.641131,10.10.1.100:38960,0,71,44,35
1667345299.666900,10.10.1.100:38960,0,71,44,35
1667345299.692837,10.10.1.100:38960,0,71,44,35
1667345299.718789,10.10.1.100:38960,0,71,44,35
1667345299.744756,10.10.1.100:38960,0,71,44,35
1667345299.770674,10.10.1.100:38960,0,71,44,35
1667345299.796467,10.10.1.100:38960,0,71,44,35
1667345299.822572,10.10.1.100:38960,0,71,44,35
1667345299.848381,10.10.1.100:38960,0,71,44,35
1667345299.874372,10.10.1.100:38960,0,71,44,35
1667345299.900155,10.10.1.100:38960,0,71,44,35
1667345299.925846,10.10.1.100:38960,0,71,44,35
1667345299.951657,10.10.1.100:38960,0,71,44,35
1667345299.977583,10.10.1.100:38960,0,71,44,35
1667345300.003554,10.10.1.100:38960,0,71,44,35
1667345300.029348,10.10.1.100:38960,0,71,44,35
1667345300.055275,10.10.1.100:38960,0,71,44,35
1667345300.082168,10.10.1.100:38960,0,71,44,35
1667345300.108412,10.10.1.100:38960,0,71,44,35
1667345300.134216,10.10.1.100:38960,0,71,44,35
1667345300.160173,10.10.1.100:38960,0,71,45,35
1667345300.185898,10.10.1.100:38960,0,71,45,35
1667345300.211729,10.10.1.100:38960,0,71,45,35
1667345300.237572,10.10.1.100:38960,0,71,45,35
1667345300.263453,10.10.1.100:38960,0,71,45,35
1667345300.289380,10.10.1.100:38960,0,71,45,35
1667345300.315439,10.10.1.100:38960,0,71,45,35
1667345300.341299,10.10.1.100:38960,0,71,45,35
1667345300.367197,10.10.1.100:38960,0,71,45,35
1667345300.393032,10.10.1.100:38960,0,71,45,35
1667345300.419391,10.10.1.100:38960,0,71,45,35
1667345300.445684,10.10.1.100:38960,0,71,45,35
1667345300.471322,10.10.1.100:38960,0,71,45,35
1667345300.497328,10.10.1.100:38960,0,71,45,35
1667345300.523316,10.10.1.100:38960,0,71,45,35
1667345300.549702,10.10.1.100:38960,0,71,45,35
1667345300.575942,10.10.1.100:38960,0,71,45,35
1667345300.602955,10.10.1.100:38960,0,71,45,35
1667345300.629108,10.10.1.100:38960,0,71,45,35
1667345300.655422,10.10.1.100:38960,0,71,45,35
1667345300.682446,10.10.1.100:38960,0,71,46,35
1667345300.708571,10.10.1.100:38960,0,71,46,35
1667345300.734677,10.10.1.100:38960,0,71,46,35
1667345300.760586,10.10.1.100:38960,0,71,46,35
1667345300.786704,10.10.1.100:38960,0,71,46,35
1667345300.812632,10.10.1.100:38960,0,71,46,35
1667345300.838625,10.10.1.100:38960,0,71,46,35
1667345300.864393,10.10.1.100:38960,0,71,46,35
1667345300.890343,10.10.1.100:38960,0,71,46,35
1667345300.916140,10.10.1.100:38960,0,71,46,35
1667345300.941823,10.10.1.100:38960,0,71,46,35
1667345300.968024,10.10.1.100:38960,0,71,46,35
1667345300.993836,10.10.1.100:38960,0,71,46,35
1667345301.019767,10.10.1.100:38960,0,71,46,35
1667345301.045929,10.10.1.100:38960,0,71,46,35
1667345301.071975,10.10.1.100:38960,0,71,46,35
1667345301.098929,10.10.1.100:38960,0,71,46,35
1667345301.124985,10.10.1.100:38960,0,71,46,35
1667345301.151010,10.10.1.100:38960,0,71,46,35
1667345301.177047,10.10.1.100:38960,0,71,46,35
1667345301.202871,10.10.1.100:38960,0,71,46,35
1667345301.228818,10.10.1.100:38960,0,71,47,35
1667345301.254699,10.10.1.100:38960,0,71,47,35
1667345301.280529,10.10.1.100:38960,0,71,47,35
1667345301.306550,10.10.1.100:38960,0,71,47,35
1667345301.332586,10.10.1.100:38960,0,71,47,35
1667345301.358412,10.10.1.100:38960,0,71,47,35
1667345301.384234,10.10.1.100:38960,0,71,47,35
1667345301.409985,10.10.1.100:38960,0,71,47,35
1667345301.435874,10.10.1.100:38960,0,71,47,35
1667345301.461684,10.10.1.100:38960,0,71,47,35
1667345301.487609,10.10.1.100:38960,0,71,47,35
1667345301.513425,10.10.1.100:38960,0,71,47,35
1667345301.539533,10.10.1.100:38960,0,71,47,35
1667345301.565626,10.10.1.100:38960,0,71,47,35
1667345301.592706,10.10.1.100:38960,0,71,47,35
1667345301.619213,10.10.1.100:38960,0,71,47,35
1667345301.645622,10.10.1.100:38960,0,71,47,35
1667345301.671725,10.10.1.100:38960,0,71,47,35
1667345301.697624,10.10.1.100:38960,0,71,47,35
1667345301.723713,10.10.1.100:38960,0,71,47,35
1667345301.749462,10.10.1.100:38960,0,71,47,35
1667345301.775397,10.10.1.100:38960,0,71,47,35
1667345301.801379,10.10.1.100:38960,0,71,47,35
1667345301.827311,10.10.1.100:38960,0,71,48,35
1667345301.853371,10.10.1.100:38960,0,71,48,35
1667345301.879358,10.10.1.100:38960,0,71,48,35
1667345301.905282,10.10.1.100:38960,0,71,48,35
1667345301.931149,10.10.1.100:38960,0,71,48,35
1667345301.957203,10.10.1.100:38960,0,71,48,35
1667345301.983039,10.10.1.100:38960,0,71,48,35
1667345302.009027,10.10.1.100:38960,0,71,48,35
1667345302.034881,10.10.1.100:38960,0,71,48,35
1667345302.061060,10.10.1.100:38960,0,71,48,35
1667345302.087583,10.10.1.100:38960,0,71,48,35
1667345302.113660,10.10.1.100:38960,0,71,48,35
1667345302.139591,10.10.1.100:38960,0,71,48,35
1667345302.165543,10.10.1.100:38960,0,71,48,35
1667345302.191388,10.10.1.100:38960,0,71,48,35
1667345302.217308,10.10.1.100:38960,0,71,48,35
1667345302.243331,10.10.1.100:38960,0,71,48,35
1667345302.269201,10.10.1.100:38960,0,71,48,35
1667345302.295205,10.10.1.100:38960,0,71,48,35
1667345302.320865,10.10.1.100:38960,0,71,48,35
1667345302.346758,10.10.1.100:38960,0,71,48,35
1667345302.372688,10.10.1.100:38960,0,71,48,35
1667345302.398460,10.10.1.100:38960,0,71,49,35
1667345302.424448,10.10.1.100:38960,0,71,49,35
1667345302.450308,10.10.1.100:38960,0,71,49,35
1667345302.476201,10.10.1.100:38960,0,71,49,35
1667345302.502132,10.10.1.100:38960,0,71,49,35
1667345302.528392,10.10.1.100:38960,0,71,49,35
1667345302.554475,10.10.1.100:38960,0,71,49,35
1667345302.581032,10.10.1.100:38960,0,71,49,35
1667345302.607080,10.10.1.100:38960,0,71,49,35
1667345302.632969,10.10.1.100:38960,0,71,49,35
1667345302.659048,10.10.1.100:38960,0,71,49,35
1667345302.686238,10.10.1.100:38960,0,71,49,35
1667345302.712337,10.10.1.100:38960,0,71,49,35
1667345302.738221,10.10.1.100:38960,0,71,49,35
1667345302.764276,10.10.1.100:38960,0,71,49,35
1667345302.790104,10.10.1.100:38960,0,71,49,35
1667345302.816058,10.10.1.100:38960,0,71,49,35
1667345302.842041,10.10.1.100:38960,0,71,49,35
1667345302.867870,10.10.1.100:38960,0,71,49,35
1667345302.893652,10.10.1.100:38960,0,71,49,35
1667345302.919523,10.10.1.100:38960,0,71,49,35
1667345302.945639,10.10.1.100:38960,0,71,49,35
1667345302.971605,10.10.1.100:38960,0,71,49,35
1667345302.997403,10.10.1.100:38960,0,71,50,35
1667345303.023396,10.10.1.100:38960,0,71,50,35
1667345303.049306,10.10.1.100:38960,0,71,50,35
1667345303.075278,10.10.1.100:38960,0,71,50,35
1667345303.101741,10.10.1.100:38960,0,71,50,35
1667345303.127550,10.10.1.100:38960,0,71,50,35
1667345303.153572,10.10.1.100:38960,0,71,50,35
1667345303.179542,10.10.1.100:38960,0,71,50,35
1667345303.205845,10.10.1.100:38960,0,71,50,35
